search_id,event_type,search_text,search_text_norm,search_url,datetime_local,date,year,quarter,semester,month,month_name,year_month,week_of_year,day,hour,minute,weekday_num,weekday,weekday_short,is_weekend,part_of_week,time_band_5,time_band_display,search_length,n_words,has_number,is_question_like,language_guess,format_auto,search_count_term,is_repeat_search,search_rank_in_term,is_first_time_search,searches_that_day,searches_that_day_band,premium_start_date,premium_period,premium_period_display,topic_final
1535,youtube_search,How to kill valkyrie gow,how to kill valkyrie gow,https://www.youtube.com/results?search_query=How+to+kill+valkyrie+gow,2018-04-30 17:10:47,2018-04-30,2018,Q2,S1,4,abril,2018-04,18,30,17,10,0,lunes,lun,False,entre semana,tarde,Tarde,24,5,False,True,english,tutorial / explainer,1,False,1,True,4,3,2024-06-24,pre_premium,Antes de Premium,tutorial / educación
1536,youtube_search,Cofre puedto de los elfos,cofre puedto de los elfos,https://www.youtube.com/results?search_query=Cofre+puedto+de+los+elfos,2018-04-30 18:54:08,2018-04-30,2018,Q2,S1,4,abril,2018-04,18,30,18,54,0,lunes,lun,False,entre semana,tarde,Tarde,25,5,False,False,unknown,other,1,False,1,True,4,3,2024-06-24,pre_premium,Antes de Premium,gaming
1537,youtube_search,The herd top 5 worst draft picks,the herd top 5 worst draft picks,https://www.youtube.com/results?search_query=The+herd+top+5+worst+draft+picks,2018-05-01 12:32:38,2018-05-01,2018,Q2,S1,5,mayo,2018-05,18,1,12,32,1,martes,mar,False,entre semana,mediodía,Mediodía,32,7,True,False,english,other,1,False,1,True,3,1,2024-06-24,pre_premium,Antes de Premium,deportes
1538,youtube_search,platense colegiales arbitro,platense colegiales arbitro,https://www.youtube.com/results?search_query=platense+colegiales+arbitro,2018-05-01 23:06:00,2018-05-01,2018,Q2,S1,5,mayo,2018-05,18,1,23,6,1,martes,mar,False,entre semana,noche,Noche,27,3,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,deportes
1539,youtube_search,platense colegiales,platense colegiales,https://www.youtube.com/results?search_query=platense+colegiales,2018-05-01 23:06:08,2018-05-01,2018,Q2,S1,5,mayo,2018-05,18,1,23,6,1,martes,mar,False,entre semana,noche,Noche,19,2,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,deportes
1540,youtube_search,faze censor,faze censor,https://www.youtube.com/results?search_query=faze+censor,2018-05-02 09:24:50,2018-05-02,2018,Q2,S1,5,mayo,2018-05,18,2,9,24,2,miércoles,mié,False,entre semana,mañana,Mañana,11,2,False,False,unknown,other,4,True,3,False,1,1,2024-06-24,pre_premium,Antes de Premium,gaming
1541,youtube_search,xenith x2e,xenith x2e,https://www.youtube.com/results?search_query=xenith+x2e,2018-05-04 23:59:34,2018-05-04,2018,Q2,S1,5,mayo,2018-05,18,4,23,59,4,viernes,vie,False,entre semana,noche,Noche,10,2,True,False,unknown,other,2,True,2,False,1,1,2024-06-24,pre_premium,Antes de Premium,tecnologia / producto
1542,youtube_search,xenith x2e hard chinstrap,xenith x2e hard chinstrap,https://www.youtube.com/results?search_query=xenith+x2e+hard+chinstrap,2018-05-05 00:00:21,2018-05-05,2018,Q2,S1,5,mayo,2018-05,18,5,0,0,5,sábado,sáb,True,fin de semana,madrugada,Madrugada,25,4,True,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,tecnologia / producto
1543,youtube_search,xenith x2e chinstap,xenith x2e chinstap,https://www.youtube.com/results?search_query=xenith+x2e+chinstap,2018-05-05 00:04:14,2018-05-05,2018,Q2,S1,5,mayo,2018-05,18,5,0,4,5,sábado,sáb,True,fin de semana,madrugada,Madrugada,19,3,True,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,tecnologia / producto
1544,youtube_search,xenith x2e hybrid chinstap,xenith x2e hybrid chinstap,https://www.youtube.com/results?search_query=xenith+x2e+hybrid+chinstap,2018-05-05 00:06:26,2018-05-05,2018,Q2,S1,5,mayo,2018-05,18,5,0,6,5,sábado,sáb,True,fin de semana,madrugada,Madrugada,26,4,True,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,tecnologia / producto
1545,youtube_search,almagro vs agropecuario,almagro vs agropecuario,https://www.youtube.com/results?search_query=almagro+vs+agropecuario,2018-05-09 12:50:30,2018-05-09,2018,Q2,S1,5,mayo,2018-05,19,9,12,50,2,miércoles,mié,False,entre semana,mediodía,Mediodía,23,3,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,compras / producto
1546,youtube_search,tyc sport putin,tyc sport putin,https://www.youtube.com/results?search_query=tyc+sport+putin,2018-05-11 16:13:27,2018-05-11,2018,Q2,S1,5,mayo,2018-05,19,11,16,13,4,viernes,vie,False,entre semana,tarde,Tarde,15,3,False,False,unknown,other,2,True,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,noticias / politica / economia
1547,youtube_search,tyc sport putin,tyc sport putin,https://www.youtube.com/results?search_query=tyc+sport+putin,2018-05-12 17:23:13,2018-05-12,2018,Q2,S1,5,mayo,2018-05,19,12,17,23,5,sábado,sáb,True,fin de semana,tarde,Tarde,15,3,False,False,unknown,other,2,True,2,False,3,1,2024-06-24,pre_premium,Antes de Premium,noticias / politica / economia
1548,youtube_search,mejores saludos de manos,mejores saludos de manos,https://www.youtube.com/results?search_query=mejores+saludos+de+manos,2018-05-12 22:13:39,2018-05-12,2018,Q2,S1,5,mayo,2018-05,19,12,22,13,5,sábado,sáb,True,fin de semana,noche,Noche,24,4,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,fitness / salud
1549,youtube_search,mejores saludos de manos nfl,mejores saludos de manos nfl,https://www.youtube.com/results?search_query=mejores+saludos+de+manos+nfl,2018-05-12 22:21:02,2018-05-12,2018,Q2,S1,5,mayo,2018-05,19,12,22,21,5,sábado,sáb,True,fin de semana,noche,Noche,28,5,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,deportes
1550,youtube_search,jake paul,jake paul,https://www.youtube.com/results?search_query=jake+paul,2018-05-14 10:48:38,2018-05-14,2018,Q2,S1,5,mayo,2018-05,20,14,10,48,0,lunes,lun,False,entre semana,mañana,Mañana,9,2,False,False,unknown,other,35,True,27,False,1,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1551,youtube_search,lebron game 7,lebron game 7,https://www.youtube.com/results?search_query=lebron+game+7,2018-05-17 11:40:00,2018-05-17,2018,Q2,S1,5,mayo,2018-05,20,17,11,40,3,jueves,jue,False,entre semana,mañana,Mañana,13,3,True,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,deportes
1552,youtube_search,Everything you meed to kmow before watching 13 rw2,everything you meed to kmow before watching 13 rw2,https://www.youtube.com/results?search_query=Everything+you+meed+to+kmow+before+watching+13+rw2,2018-05-19 21:15:47,2018-05-19,2018,Q2,S1,5,mayo,2018-05,20,19,21,15,5,sábado,sáb,True,fin de semana,noche,Noche,50,9,True,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1553,youtube_search,Everything you need to know before watching 13 rw2,everything you need to know before watching 13 rw2,https://www.youtube.com/results?search_query=Everything+you+need+to+know+before+watching+13+rw2,2018-05-19 21:16:02,2018-05-19,2018,Q2,S1,5,mayo,2018-05,20,19,21,16,5,sábado,sáb,True,fin de semana,noche,Noche,50,9,True,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1554,youtube_search,resumen 13 reasons why,resumen 13 reasons why,https://www.youtube.com/results?search_query=resumen+13+reasons+why,2018-05-19 21:16:15,2018-05-19,2018,Q2,S1,5,mayo,2018-05,20,19,21,16,5,sábado,sáb,True,fin de semana,noche,Noche,22,4,True,False,english,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,tutorial / educacion
1555,youtube_search,george janko,george janko,https://www.youtube.com/results?search_query=george+janko,2018-05-20 19:15:37,2018-05-20,2018,Q2,S1,5,mayo,2018-05,20,20,19,15,6,domingo,dom,True,fin de semana,tarde,Tarde,12,2,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
1556,youtube_search,mark dohner,mark dohner,https://www.youtube.com/results?search_query=mark+dohner,2018-05-20 19:30:03,2018-05-20,2018,Q2,S1,5,mayo,2018-05,20,20,19,30,6,domingo,dom,True,fin de semana,tarde,Tarde,11,2,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,gaming
1557,youtube_search,saludo lebron y wade,saludo lebron y wade,https://www.youtube.com/results?search_query=saludo+lebron+y+wade,2018-05-24 16:40:07,2018-05-24,2018,Q2,S1,5,mayo,2018-05,21,24,16,40,3,jueves,jue,False,entre semana,tarde,Tarde,20,4,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,fitness / salud
1558,youtube_search,faze censor,faze censor,https://www.youtube.com/results?search_query=faze+censor,2018-05-27 01:36:43,2018-05-27,2018,Q2,S1,5,mayo,2018-05,21,27,1,36,6,domingo,dom,True,fin de semana,madrugada,Madrugada,11,2,False,False,unknown,other,4,True,4,False,2,2,2024-06-24,pre_premium,Antes de Premium,gaming
1559,youtube_search,dude perfect,dude perfect,https://www.youtube.com/results?search_query=dude+perfect,2018-05-27 01:55:47,2018-05-27,2018,Q2,S1,5,mayo,2018-05,21,27,1,55,6,domingo,dom,True,fin de semana,madrugada,Madrugada,12,2,False,False,unknown,other,2,True,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,deportes
1560,youtube_search,Draw logos,draw logos,https://www.youtube.com/results?search_query=Draw+logos,2018-05-28 00:40:27,2018-05-28,2018,Q2,S1,5,mayo,2018-05,22,28,0,40,0,lunes,lun,False,entre semana,madrugada,Madrugada,10,2,False,False,unknown,other,1,False,1,True,3,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
1561,youtube_search,sausage party deaths,sausage party deaths,https://www.youtube.com/results?search_query=sausage+party+deaths,2018-05-28 20:45:36,2018-05-28,2018,Q2,S1,5,mayo,2018-05,22,28,20,45,0,lunes,lun,False,entre semana,noche,Noche,20,3,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1562,youtube_search,sausage party trailer,sausage party trailer,https://www.youtube.com/results?search_query=sausage+party+trailer,2018-05-28 20:45:43,2018-05-28,2018,Q2,S1,5,mayo,2018-05,22,28,20,45,0,lunes,lun,False,entre semana,noche,Noche,21,3,False,False,unknown,tech,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1563,youtube_search,nba 2011 finals,nba 2011 finals,https://www.youtube.com/results?search_query=nba+2011+finals,2018-05-31 17:22:09,2018-05-31,2018,Q2,S1,5,mayo,2018-05,22,31,17,22,3,jueves,jue,False,entre semana,tarde,Tarde,15,3,True,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,deportes
1564,youtube_search,festejo de griezmann,festejo de griezmann,https://www.youtube.com/results?search_query=festejo+de+griezmann,2018-06-02 08:49:33,2018-06-02,2018,Q2,S1,6,junio,2018-06,22,2,8,49,5,sábado,sáb,True,fin de semana,mañana,Mañana,20,3,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,deportes
1565,youtube_search,festejo de griezmann vs italia,festejo de griezmann vs italia,https://www.youtube.com/results?search_query=festejo+de+griezmann+vs+italia,2018-06-02 08:49:49,2018-06-02,2018,Q2,S1,6,junio,2018-06,22,2,8,49,5,sábado,sáb,True,fin de semana,mañana,Mañana,30,5,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,compras / producto
1566,youtube_search,goles francia vs italia,goles francia vs italia,https://www.youtube.com/results?search_query=goles+francia+vs+italia,2018-06-02 08:49:58,2018-06-02,2018,Q2,S1,6,junio,2018-06,22,2,8,49,5,sábado,sáb,True,fin de semana,mañana,Mañana,23,4,False,False,unknown,other,1,False,1,True,3,3,2024-06-24,pre_premium,Antes de Premium,compras / producto
1567,youtube_search,assassins creed odyssey trailer,assassins creed odyssey trailer,https://www.youtube.com/results?search_query=assassins+creed+odyssey+trailer,2018-06-03 13:03:53,2018-06-03,2018,Q2,S1,6,junio,2018-06,22,3,13,3,6,domingo,dom,True,fin de semana,mediodía,Mediodía,31,4,False,False,unknown,tech,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1568,youtube_search,2007 nba finals,2007 nba finals,https://www.youtube.com/results?search_query=2007+nba+finals,2018-06-04 09:22:27,2018-06-04,2018,Q2,S1,6,junio,2018-06,23,4,9,22,0,lunes,lun,False,entre semana,mañana,Mañana,15,3,True,False,unknown,other,1,False,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,deportes
1569,youtube_search,2009 nba finals mini movie,2009 nba finals mini movie,https://www.youtube.com/results?search_query=2009+nba+finals+mini+movie,2018-06-04 09:26:01,2018-06-04,2018,Q2,S1,6,junio,2018-06,23,4,9,26,0,lunes,lun,False,entre semana,mañana,Mañana,26,5,True,False,unknown,other,3,True,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,deportes
1570,youtube_search,20011 nba finals mini movie,20011 nba finals mini movie,https://www.youtube.com/results?search_query=20011+nba+finals+mini+movie,2018-06-04 09:26:59,2018-06-04,2018,Q2,S1,6,junio,2018-06,23,4,9,26,0,lunes,lun,False,entre semana,mañana,Mañana,27,5,True,False,unknown,other,1,False,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,deportes
1571,youtube_search,2007 nba finals mini movie,2007 nba finals mini movie,https://www.youtube.com/results?search_query=2007+nba+finals+mini+movie,2018-06-04 09:32:49,2018-06-04,2018,Q2,S1,6,junio,2018-06,23,4,9,32,0,lunes,lun,False,entre semana,mañana,Mañana,26,5,True,False,unknown,other,2,True,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,deportes
1572,youtube_search,2008 nba finals mini movie,2008 nba finals mini movie,https://www.youtube.com/results?search_query=2008+nba+finals+mini+movie,2018-06-04 09:33:04,2018-06-04,2018,Q2,S1,6,junio,2018-06,23,4,9,33,0,lunes,lun,False,entre semana,mañana,Mañana,26,5,True,False,unknown,other,2,True,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,deportes
1573,youtube_search,causas de la crisis del 29,causas de la crisis del 29,https://www.youtube.com/results?search_query=causas+de+la+crisis+del+29,2018-06-04 23:56:47,2018-06-04,2018,Q2,S1,6,junio,2018-06,23,4,23,56,0,lunes,lun,False,entre semana,noche,Noche,26,6,True,False,unknown,other,1,False,1,True,6,1,2024-06-24,pre_premium,Antes de Premium,noticias / política / economía
1574,youtube_search,propaganda gatorade,propaganda gatorade,https://www.youtube.com/results?search_query=propaganda+gatorade,2018-06-06 11:41:57,2018-06-06,2018,Q2,S1,6,junio,2018-06,23,6,11,41,2,miércoles,mié,False,entre semana,mañana,Mañana,19,2,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,medios / radio / streaming
1575,youtube_search,sidemen,sidemen,https://www.youtube.com/results?search_query=sidemen,2018-06-10 10:40:32,2018-06-10,2018,Q2,S1,6,junio,2018-06,23,10,10,40,6,domingo,dom,True,fin de semana,mañana,Mañana,7,1,False,False,unknown,other,5,True,1,True,4,3,2024-06-24,pre_premium,Antes de Premium,entretenimiento
1576,youtube_search,ksi,ksi,https://www.youtube.com/results?search_query=ksi,2018-06-10 10:41:21,2018-06-10,2018,Q2,S1,6,junio,2018-06,23,10,10,41,6,domingo,dom,True,fin de semana,mañana,Mañana,3,1,False,False,unknown,other,7,True,5,False,4,3,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1577,youtube_search,miniminter,miniminter,https://www.youtube.com/results?search_query=miniminter,2018-06-10 10:41:44,2018-06-10,2018,Q2,S1,6,junio,2018-06,23,10,10,41,6,domingo,dom,True,fin de semana,mañana,Mañana,10,1,False,False,unknown,other,2,True,1,True,4,3,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1578,youtube_search,gallardo se olvida el nombre de sus hijos,gallardo se olvida el nombre de sus hijos,https://www.youtube.com/results?search_query=gallardo+se+olvida+el+nombre+de+sus+hijos,2018-06-10 19:42:44,2018-06-10,2018,Q2,S1,6,junio,2018-06,23,10,19,42,6,domingo,dom,True,fin de semana,tarde,Tarde,41,8,False,False,unknown,other,3,True,2,False,4,1,2024-06-24,pre_premium,Antes de Premium,deportes
1579,youtube_search,moresidemen,moresidemen,https://www.youtube.com/results?search_query=moresidemen,2018-06-11 00:22:58,2018-06-11,2018,Q2,S1,6,junio,2018-06,24,11,0,22,0,lunes,lun,False,entre semana,madrugada,Madrugada,11,1,False,False,unknown,other,1,False,1,True,3,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento
1580,youtube_search,uba 21,uba 21,https://www.youtube.com/results?search_query=uba+21,2018-06-11 16:13:24,2018-06-11,2018,Q2,S1,6,junio,2018-06,24,11,16,13,0,lunes,lun,False,entre semana,tarde,Tarde,6,2,True,False,unknown,other,5,True,2,False,3,2,2024-06-24,pre_premium,Antes de Premium,educacion
1581,youtube_search,uba 21,uba 21,https://www.youtube.com/results?search_query=uba+21,2018-06-11 17:31:39,2018-06-11,2018,Q2,S1,6,junio,2018-06,24,11,17,31,0,lunes,lun,False,entre semana,tarde,Tarde,6,2,True,False,unknown,other,5,True,3,False,3,2,2024-06-24,pre_premium,Antes de Premium,educacion
1582,youtube_search,demanda agregada y oferta agregada,demanda agregada y oferta agregada,https://www.youtube.com/results?search_query=demanda+agregada+y+oferta+agregada,2018-06-12 23:47:20,2018-06-12,2018,Q2,S1,6,junio,2018-06,24,12,23,47,1,martes,mar,False,entre semana,noche,Noche,34,5,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,noticias / política / economía
1583,youtube_search,demanda agregada variables,demanda agregada variables,https://www.youtube.com/results?search_query=demanda+agregada+variables,2018-06-12 23:49:16,2018-06-12,2018,Q2,S1,6,junio,2018-06,24,12,23,49,1,martes,mar,False,entre semana,noche,Noche,26,3,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,noticias / política / economía
1584,youtube_search,uba 21,uba 21,https://www.youtube.com/results?search_query=uba+21,2018-06-13 00:06:00,2018-06-13,2018,Q2,S1,6,junio,2018-06,24,13,0,6,2,miércoles,mié,False,entre semana,madrugada,Madrugada,6,2,True,False,unknown,other,5,True,4,False,1,1,2024-06-24,pre_premium,Antes de Premium,educacion
1585,youtube_search,Argentina callejeros imposible,argentina callejeros imposible,https://www.youtube.com/results?search_query=Argentina+callejeros+imposible,2018-06-14 13:26:50,2018-06-14,2018,Q2,S1,6,junio,2018-06,24,14,13,26,3,jueves,jue,False,entre semana,mediodía,Mediodía,30,3,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,música
1586,youtube_search,how to fix psoas muscle injury,how to fix psoas muscle injury,https://www.youtube.com/results?search_query=how+to+fix+psoas+muscle+injury,2018-06-20 23:50:59,2018-06-20,2018,Q2,S1,6,junio,2018-06,25,20,23,50,2,miércoles,mié,False,entre semana,noche,Noche,30,6,False,True,english,tutorial / explainer,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,tutorial / educación
1587,youtube_search,how to fix psoas muscle pain,how to fix psoas muscle pain,https://www.youtube.com/results?search_query=how+to+fix+psoas+muscle+pain,2018-06-20 23:53:44,2018-06-20,2018,Q2,S1,6,junio,2018-06,25,20,23,53,2,miércoles,mié,False,entre semana,noche,Noche,28,6,False,True,english,tutorial / explainer,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,tecnología
